cycle_id,symbol,is_btc_first_scope,direction,open_time,close_time,duration_seconds,initial_qty,maximum_abs_qty,terminal_qty,opening_exec_count,add_count,reduce_count,flip_origin,close_type,opening_execID,closing_execID,cycle_event_count,funding_event_count,gross_pnl_analytical,reported_pnl_total,reported_pnl_count,fee,funding,wallet_net_candidate,wallet_net_status,pnl_currency,reported_pnl_available,ordering_confidence,action_confidence,accounting_confidence,price_confidence,wallet_confidence,overall_confidence,confidence_status,accounting_position_cycle_ids,strategy_fidelity
LTCU20-C0001,LTCU20,False,LONG,2020-06-26T12:29:11.610000Z,2020-06-28T02:23:43.093000Z,136471.483,23,1870,0,1,20,36,NONE,FULL_CLOSE,00fc8cf1-6ccf-b955-f69e-23c1d829b617,ffca5b23-3639-edec-a1dc-269106083c6e,58,0,-33557000.00000000000000000002,0,0,2718604,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU20-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0025,XBTUSD,True,SHORT,2020-06-28T02:14:03.502000Z,2020-06-28T06:37:44.228000Z,15820.726,-5,133262,0,1,86,8,NONE,FULL_CLOSE,29f15c72-3aae-a3fe-5c90-5d619a74c9ce,fd652e20-b210-4492-a3ff-0b5085790557,96,1,-8064565.999999999999999999999,0,0,2006458,-148600,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0025,BEHAVIORAL_APPROXIMATION
XBTUSD-C0026,XBTUSD,True,LONG,2020-06-28T06:38:12.075000Z,2020-07-02T16:32:26.838000Z,381254.763,496,309693,-55687,1,20,49,NONE,FLIP,4b3d58da-37ef-de6f-05dc-393d43617c6b,73446624-d80a-bcd2-4d86-a4430a092475,71,13,63622428.99999999999999999999,0,0,3073120,90663,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0026,XBTUSD-C0027",BEHAVIORAL_APPROXIMATION
TRXU20-C0001,TRXU20,False,LONG,2020-06-30T10:17:05.892000Z,2020-07-02T17:20:05.724000Z,198179.832,64000,6000000,0,1,46,22,NONE,FULL_CLOSE,04f81a91-07d1-986e-4e80-322ec9a5e550,20e9bb47-c5a0-db08-975b-4afa5815584d,70,0,0,0,0,948166,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU20-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0027,XBTUSD,True,SHORT,2020-07-02T16:32:26.838000Z,2020-07-02T18:35:17.608000Z,7370.77,-55687,74358,0,1,1,13,XBTUSD-C0026,FULL_CLOSE,73446624-d80a-bcd2-4d86-a4430a092475,ec617304-9138-9ec5-356e-50f019fe4900,16,0,-3271752,0,0,693236,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0027,BEHAVIORAL_APPROXIMATION
XBTUSD-C0028,XBTUSD,True,SHORT,2020-07-02T20:16:24.348000Z,2020-07-06T06:12:59.509000Z,294995.161,-9095,190167,0,1,37,59,NONE,FULL_CLOSE,a7681b11-8778-8d74-eeb0-7b277a7f32a3,fc567c6f-e252-ba85-84ca-2db80378e425,98,10,-5393899.000000000000000000002,0,0,1293710,-747985,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0028,BEHAVIORAL_APPROXIMATION
TRXU20-C0002,TRXU20,False,LONG,2020-07-04T05:15:52.052000Z,2020-07-05T06:36:59.774000Z,91267.722,50000,5000000,0,1,20,32,NONE,FULL_CLOSE,01b25cb8-d12a-78bc-34b8-373502d4e02d,df3a0cce-1b7b-668f-9bea-11a53fd4dd94,54,0,-12000000.0,0,0,3148181,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU20-C0002,BEHAVIORAL_APPROXIMATION
TRXU20-C0003,TRXU20,False,LONG,2020-07-06T00:30:48.705000Z,2020-07-07T23:57:28.444000Z,170799.739,59157,4479358,0,1,36,36,NONE,FULL_CLOSE,0a967b48-34c1-7d0e-75c1-286aa0a79412,6fc08d5e-6daa-8c73-ea44-c259efb3c031,74,0,-15920641.99999999999999999997,0,0,2962749,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU20-C0003,BEHAVIORAL_APPROXIMATION
LTCU20-C0002,LTCU20,False,LONG,2020-07-06T00:36:01.383000Z,2020-07-07T07:52:34.904000Z,112593.521,241,1000,0,1,6,0,NONE,FULL_CLOSE,0a8d905f-aaec-1267-dc97-4a9cc0dd7ef4,af31ae62-df81-4887-559d-32343b8cd2d4,8,0,11000000,0,0,2069996,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU20-C0002,BEHAVIORAL_APPROXIMATION
XBTUSD-C0029,XBTUSD,True,LONG,2020-07-06T06:14:49.596000Z,2020-07-07T05:37:52.485000Z,84182.889,142156,229998,0,1,13,27,NONE,FULL_CLOSE,199bbcf5-886c-91bd-1945-17db9f8b5e37,c79b2e94-5631-700c-a919-876d5d4863e3,42,3,45159528,0,0,3363229,428534,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0029,BEHAVIORAL_APPROXIMATION
ETHU20-C0001,ETHU20,False,LONG,2020-07-06T21:23:16.149000Z,2020-07-07T19:05:26.535000Z,78130.386,7,300,0,1,13,2,NONE,FULL_CLOSE,09b7a895-d3c5-4e2e-35b6-6a32e5a49967,c5f44525-ec99-b355-fae4-71eb6614b051,17,0,2400000,0,0,1644314,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU20-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0030,XBTUSD,True,LONG,2020-07-07T06:15:27.441000Z,2020-07-07T19:05:17.230000Z,46189.789,16666,49998,0,1,2,6,NONE,FULL_CLOSE,ec9ad3f1-e7f3-1e5c-bc8c-b830bda56faf,e506b482-7ae2-d1df-0424-73a674976c73,10,1,1083290.000000000000000000000,0,0,242565,53923,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0030,BEHAVIORAL_APPROXIMATION
XBTUSD-C0031,XBTUSD,True,LONG,2020-07-07T20:03:17.010000Z,2020-07-09T15:20:47.762000Z,155850.752,16666,323326,0,1,56,17,NONE,FULL_CLOSE,c44dc5bd-d3ee-4021-4b69-4d0e08ab5740,ff9624de-0012-4aa9-79c9-a98cc110d020,75,5,-1336282.000000000000000000003,0,0,4374555,1123017,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0031,BEHAVIORAL_APPROXIMATION
LTCU20-C0003,LTCU20,False,LONG,2020-07-08T10:10:11.536000Z,2020-07-09T15:07:25.822000Z,104234.286,99,1102,0,1,23,0,NONE,FULL_CLOSE,2f06926e-7ce7-cb81-7240-a2aa348fa965,7bdefe7b-b857-db26-9bf6-c565878ab8a3,25,0,-5260000,0,0,1854019,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU20-C0003,BEHAVIORAL_APPROXIMATION
XBTUSD-C0032,XBTUSD,True,LONG,2020-07-10T16:36:38.652000Z,2020-07-14T04:26:21.134000Z,301782.482,58,247797,0,1,52,18,NONE,FULL_CLOSE,1ed06628-1b77-fe47-99d3-f87d86165453,e9ae678b-5b8b-6673-7a9e-79036608babd,72,11,-26264155.00000000000000000001,0,0,4110525,2310716,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0032,BEHAVIORAL_APPROXIMATION
TRXU20-C0004,TRXU20,False,LONG,2020-07-11T08:53:31.098000Z,2020-07-12T09:47:36.403000Z,89645.305,1442411,2376070,0,1,4,0,NONE,FULL_CLOSE,302eac55-efa6-a856-5f91-3c3b89957e3c,68ec0620-c895-fad9-6ebf-9a19830f209b,6,0,-23760700,0,0,2117076,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU20-C0004,BEHAVIORAL_APPROXIMATION
ETHU20-C0002,ETHU20,False,LONG,2020-07-13T08:10:52.110000Z,2020-07-15T18:10:02.383000Z,208750.273,44,222,0,1,9,2,NONE,FULL_CLOSE,21f2a141-6ad7-9bb2-a08f-98962add18a9,af20a47c-b949-17a2-caa8-beb15f0f5d22,13,0,-7215000,0,0,1270697,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU20-C0002,BEHAVIORAL_APPROXIMATION
LTCU20-C0004,LTCU20,False,LONG,2020-07-13T19:31:54.518000Z,2020-07-14T04:26:40.960000Z,32086.442,233,1000,0,1,4,6,NONE,FULL_CLOSE,e6c28ff7-6702-d811-b81f-3e5d293a7f28,d95ab8f0-bbbd-dca9-6385-06f30cf5476d,12,0,7250000,0,0,842061,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU20-C0004,BEHAVIORAL_APPROXIMATION
XBTUSD-C0033,XBTUSD,True,LONG,2020-07-14T17:05:36.889000Z,2020-07-15T02:24:15.627000Z,33518.738,100,122221,0,1,13,11,NONE,FULL_CLOSE,0b189c73-8d9e-6e8a-aa20-55e8acdcf368,f1ea214a-e283-742f-2743-65e069ca31f4,26,1,2444420,0,0,1786425,131876,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0033,BEHAVIORAL_APPROXIMATION
XBTUSD-C0034,XBTUSD,True,LONG,2020-07-15T08:22:32.866000Z,2020-07-16T06:53:12.668000Z,81039.802,8333,41665,0,1,5,0,NONE,FULL_CLOSE,a1ba139c-d981-def7-121d-18e24a25aac7,dc4086f4-0a9c-dee3-f090-fddfdb154faf,7,3,-1874925,0,0,205298,108826,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0034,BEHAVIORAL_APPROXIMATION
XBTUSD-C0035,XBTUSD,True,SHORT,2020-07-16T07:11:35.663000Z,2020-07-18T13:36:15.554000Z,195879.891,-5000,319996,0,1,24,42,NONE,FULL_CLOSE,245d07ef-4430-2366-d5c6-311bd16db7f0,f90571d5-1709-7941-d422-0863bfdc3743,68,7,-13459808.00000000000000000001,0,0,4360052,-1807573,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0035,BEHAVIORAL_APPROXIMATION
TRXU20-C0005,TRXU20,False,LONG,2020-07-18T13:36:30.578000Z,2020-07-27T14:56:16.134000Z,782385.556,30000,3088035,0,1,41,67,NONE,FULL_CLOSE,0cc11dc2-21a7-146c-5575-b4017716cc2f,f756511e-3ac9-fe31-02d6-4872e4a3bb7b,110,0,-37380184.99999999999999999998,0,0,2351708,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU20-C0005,BEHAVIORAL_APPROXIMATION
XBTUSD-C0036,XBTUSD,True,SHORT,2020-07-18T16:44:20.193000Z,2020-07-20T05:54:22.395000Z,133802.202,-16666,56328,0,1,13,0,NONE,FULL_CLOSE,f5c105c7-24b6-91ff-85f8-bdd29639af4f,7ff6181f-ddfa-1f82-c316-41e0d7b30fd4,15,5,845872,0,0,276080,-208401,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0036,BEHAVIORAL_APPROXIMATION
XBTUSD-C0037,XBTUSD,True,SHORT,2020-07-20T19:49:26.455000Z,2020-07-21T10:29:16.624000Z,52790.169,-6666,6666,0,1,0,2,NONE,FULL_CLOSE,01e6a30b-4c43-fbcf-ec0e-83843c440d7f,daa3fd29-64f5-a7dc-4034-2e8866175637,4,2,-1433190,0,0,97345,-14541,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0037,BEHAVIORAL_APPROXIMATION
XBTUSD-C0038,XBTUSD,True,LONG,2020-07-21T10:29:22.503000Z,2020-07-27T03:39:51.463000Z,493828.96,6666,86322,0,1,23,10,NONE,FULL_CLOSE,0153e7ea-0b53-2d6a-3c0c-f7608f5134f1,f12f4f8e-5121-c846-7b9c-4fd896915450,35,17,60799868.99999999999999999999,0,0,789504,1319058,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0038,BEHAVIORAL_APPROXIMATION
ETHU20-C0003,ETHU20,False,LONG,2020-07-21T20:13:35.083000Z,2020-07-25T11:06:45.036000Z,312789.953,99,132,0,1,4,10,NONE,FULL_CLOSE,c2ae2312-6cc6-6a6a-bfb9-b54f2f7c44bd,f4270eaf-b66e-48f4-d967-471438e8ecca,16,0,44517000,0,0,1180474,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU20-C0003,BEHAVIORAL_APPROXIMATION
ETHUSD-C0004,ETHUSD,False,LONG,2020-07-22T19:01:45.647000Z,2020-07-23T04:26:14.408000Z,33868.761,1,241,0,1,4,0,NONE,FULL_CLOSE,4bb3da65-7fae-7f91-ee72-8b564d2e1601,9ff4a365-6322-97a8-2014-444f7213fe21,6,2,456385,0,0,5634,1228,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0004,BEHAVIORAL_APPROXIMATION
LTCU20-C0005,LTCU20,False,LONG,2020-07-25T07:33:59.827000Z,2020-07-27T14:34:57.267000Z,198057.44,95,1000,0,1,19,11,NONE,FULL_CLOSE,3ac0277a-7225-a591-6c14-95d109f44518,6cdaa0bc-d0d5-39e7-fdec-c850c9777724,32,0,-27450000,0,0,72328,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU20-C0005,BEHAVIORAL_APPROXIMATION
XRPUSD-C0001,XRPUSD,False,LONG,2020-07-25T20:39:42.895000Z,2020-07-27T03:33:26.418000Z,111223.523,1000,172000,0,1,36,9,NONE,FULL_CLOSE,5e697b15-17a8-0126-20ee-87322a58cfbe,f91efc44-5dd7-fd77-91c3-afad76fe76f0,47,3,19635999.99999999999999999999,0,0,311221,1170596,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0039,XBTUSD,True,LONG,2020-07-27T04:04:36.394000Z,2020-07-27T06:21:54.032000Z,8237.638,6666,17999,0,1,1,0,NONE,FULL_CLOSE,b2b4d2ec-0d48-8589-b143-24bd1aa15721,300edfee-23ba-01f8-d5c0-28cfafb34e03,3,0,851297,0,0,78626,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0039,BEHAVIORAL_APPROXIMATION
XBTUSD-C0040,XBTUSD,True,LONG,2020-07-27T07:59:53.689000Z,2020-07-27T11:09:17.243000Z,11363.554,11333,29332,0,1,2,9,NONE,FULL_CLOSE,2320d9ef-6ebc-d1b0-33ff-059db0e5cb9a,f474b991-bc6c-8d48-df82-09648dfd9e40,13,0,4255137.000000000000000000000,0,0,126993,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0040,BEHAVIORAL_APPROXIMATION
XBTUSD-C0041,XBTUSD,True,LONG,2020-07-27T11:11:09.033000Z,2020-07-27T14:46:12.052000Z,12903.019,3666,20332,0,1,4,1,NONE,FULL_CLOSE,92999411-fa27-ce7e-4e04-68ec5bb72fbe,8d025bfb-9198-d675-0354-9042d73c898f,7,1,2023216.000000000000000000000,0,0,120044,53860,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0041,BEHAVIORAL_APPROXIMATION
XBTUSD-C0042,XBTUSD,True,LONG,2020-07-27T16:29:22.623000Z,2020-07-27T19:37:16.714000Z,11274.091,13666,13666,0,1,0,0,NONE,FULL_CLOSE,35fe1539-a613-8e9d-b2cd-719f05f9394e,0011e961-cb7c-f03b-1b86-abccb66cf243,2,0,4168130,0,0,173983,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0042,BEHAVIORAL_APPROXIMATION
XBTUSD-C0043,XBTUSD,True,LONG,2020-07-28T10:12:40.233000Z,2020-07-29T17:16:40.057000Z,111839.824,9666,28997,0,1,5,14,NONE,FULL_CLOSE,f0421e4f-afb4-5e7f-1263-2f4a40132025,f83e3af0-cfa4-ae4f-fb2b-e115b48d3cb6,21,4,11675383.00000000000000000000,0,0,143416,580329,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0043,BEHAVIORAL_APPROXIMATION
XBTUSD-C0044,XBTUSD,True,LONG,2020-07-29T17:36:55.816000Z,2020-08-01T07:23:13.111000Z,222377.295,3666,54990,0,1,22,6,NONE,FULL_CLOSE,bca32346-e9a4-4201-c86b-a3cbcb8b9036,98aaf527-69f0-ef40-aa05-912828831a58,30,8,22541252.00000000000000000000,0,0,388125,1081828,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0044,BEHAVIORAL_APPROXIMATION
LTCU20-C0006,LTCU20,False,LONG,2020-07-30T13:45:30.633000Z,2020-08-03T17:04:33.384000Z,357542.751,18,600,0,1,18,8,NONE,FULL_CLOSE,795732d9-2b91-3753-7637-148cbfc025e3,c697ff29-d2b8-e7e5-4f57-6f537315372a,28,0,11725000.00000000000000000000,0,0,774774,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU20-C0006,BEHAVIORAL_APPROXIMATION
ETHU20-C0004,ETHU20,False,LONG,2020-07-30T19:01:53.882000Z,2020-08-01T07:24:27.005000Z,130953.123,30,132,0,1,7,17,NONE,FULL_CLOSE,47ca8e75-e6e1-df95-6eb3-c72a6b642ad0,933bed36-93ec-6b0e-4c30-df38ba2099cb,26,0,8328000,0,0,475232,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,ETHU20-C0004,BEHAVIORAL_APPROXIMATION
LTCUSD-C0001,LTCUSD,False,LONG,2020-08-01T10:10:23.992000Z,2020-08-02T15:18:51.412000Z,104907.42,50,104663,0,1,19,25,NONE,FULL_CLOSE,b4f483e0-08df-f8ed-b525-5d99d28362bd,e27144a0-bf6d-ea7f-f7a4-627154355ae9,46,4,26003120.00000000000000000002,0,0,-237003,1745325,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0045,XBTUSD,True,LONG,2020-08-02T04:39:08.114000Z,2020-08-03T16:56:22.981000Z,130634.867,3666,85186,0,1,31,17,NONE,FULL_CLOSE,aaad89e8-91f6-2c95-02e3-387258c01ead,430ba3e1-0310-7a83-08d6-520ce516cd77,50,4,43457953.00000000000000000004,0,0,598433,378538,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0045,BEHAVIORAL_APPROXIMATION
LTCUSD-C0002,LTCUSD,False,LONG,2020-08-02T15:50:47.412000Z,2020-08-03T17:04:22.683000Z,90815.271,2000,8111,0,1,1,1,NONE,FULL_CLOSE,f2a48720-69d1-9c71-1d54-556b9470f315,e334ec48-6ddb-f219-966e-65ed24cf0f3d,4,3,4233942,0,0,-18688,285351,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0002,BEHAVIORAL_APPROXIMATION
ETHU20-C0005,ETHU20,False,LONG,2020-08-03T11:10:07.624000Z,2020-08-04T03:50:21.798000Z,60014.174,8,132,0,1,8,9,NONE,FULL_CLOSE,13b62951-8932-e0bf-d272-a8e0815b2411,ff9c0d26-2af7-de06-3ee4-85c6428b6c40,19,0,346000,0,0,2059574,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU20-C0005,BEHAVIORAL_APPROXIMATION
TRXU20-C0006,TRXU20,False,LONG,2020-08-03T12:00:39.524000Z,2020-08-04T15:17:03.531000Z,98184.007,7710,7300000,0,1,50,53,NONE,FULL_CLOSE,83635ebd-b713-9fc0-854e-09dcfaec59bc,242b02d3-4e5e-34f8-39d8-5b84b6415605,105,0,25799999.99999999999999999998,0,0,2766124,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU20-C0006,BEHAVIORAL_APPROXIMATION
XBTUSD-C0046,XBTUSD,True,LONG,2020-08-03T21:59:23.805000Z,2020-08-05T13:31:17.498000Z,142313.693,5533,22132,0,1,5,3,NONE,FULL_CLOSE,f3c560c0-b781-32f6-8ec9-068700f4574c,cff5a99f-5ea1-76db-e364-76bd42c53291,10,5,8899696.000000000000000000000,0,0,128885,105739,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0046,BEHAVIORAL_APPROXIMATION
ETHUSD-C0005,ETHUSD,False,SHORT,2020-08-06T21:51:47.054000Z,2020-08-07T14:39:16.920000Z,60449.866,-1346,35552,0,1,6,6,NONE,FULL_CLOSE,3af862a8-069d-2265-0dfa-eef930ddaa9b,f0941b2d-7c58-86b3-a8b7-671bcd6c8492,14,2,40084880.0,0,0,922406,-1920184,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0005,BEHAVIORAL_APPROXIMATION
XBTUSD-C0047,XBTUSD,True,SHORT,2020-08-07T09:30:32.273000Z,2020-08-07T14:39:19.943000Z,18527.67,-22222,27777,0,1,1,1,NONE,FULL_CLOSE,ac0288d2-2bff-1b5a-2b80-d69b85159a7d,f7470976-e925-2fcf-94a2-dcaca9501b1b,4,1,4522098.000000000000000000000,0,0,320186,-23616,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0047,BEHAVIORAL_APPROXIMATION
XBTUSD-C0048,XBTUSD,True,LONG,2020-08-07T17:32:49.387000Z,2020-08-07T20:22:11.941000Z,10162.554,5555,38841,0,1,6,26,NONE,FULL_CLOSE,e77b6d2b-4606-7a61-e83b-89b3392a2dea,8d19b6a1-87b8-1f0d-349b-f02ceeead775,34,1,3396812.000000000000000000000,0,0,150817,20229,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0048,BEHAVIORAL_APPROXIMATION
XBTUSD-C0049,XBTUSD,True,SHORT,2020-08-07T22:22:53.037000Z,2020-08-08T16:29:12.767000Z,65179.73,-154,103552,14223,1,18,19,NONE,FLIP,29c48c53-10c1-aa8a-e0ea-dbae06db0b36,f37014a9-07dd-f5cb-351b-ddd6453bb2e3,39,2,-2247104.000000000000000000001,0,0,506841,-5828,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0049,XBTUSD-C0050",BEHAVIORAL_APPROXIMATION
ETHU20-C0006,ETHU20,False,LONG,2020-08-08T10:29:55.747000Z,2020-08-09T05:49:49.745000Z,69593.998,1,200,0,1,13,19,NONE,FULL_CLOSE,07a685fc-27ec-8395-c9a3-2d91ac65cc2f,fae9e66d-289c-fa7a-c3fc-884ed37927fb,34,0,16213000,0,0,3023803,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,ETHU20-C0006,BEHAVIORAL_APPROXIMATION
XBTUSD-C0050,XBTUSD,True,LONG,2020-08-08T16:29:12.767000Z,2020-08-09T05:41:08.223000Z,47515.456,14223,29778,0,1,1,6,XBTUSD-C0049,FULL_CLOSE,f37014a9-07dd-f5cb-351b-ddd6453bb2e3,f2d70465-aad0-e41e-6fec-8024ff75ed09,9,2,1138224.000000000000000000000,0,0,141894,50748,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0050,BEHAVIORAL_APPROXIMATION
ETHUSD-C0006,ETHUSD,False,SHORT,2020-08-09T00:03:50.626000Z,2020-08-09T08:02:17.339000Z,28706.713,-5000,8888,0,1,6,0,NONE,FULL_CLOSE,f5483c93-a6da-364d-e9cb-345eddaae20e,eb92fe86-8260-32a2-fadc-a8f2a1846662,8,1,2355320,0,0,158158,-334673,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0006,BEHAVIORAL_APPROXIMATION
